audio_path,face_path,identity,facenet_feats_path,label,ecappa_feats_path,wavlmsv_feats_path
./v3/voices/id0016/German/7BrV3ztO9mw/00004.wav,./v3/faces/id0016/German/7BrV3ztO9mw/000020125.jpg,id0016,./facenetfeats/v3\faces\id0016\German\7BrV3ztO9mw\000020125.npy,11.0,./ecappafeats/v3\voices\id0016\German\7BrV3ztO9mw\00004.npy,./wavlmsvfeats/v3\voices\id0016\German\7BrV3ztO9mw\00004.npy
./v3/voices/id0016/German/7BrV3ztO9mw/00005.wav,./v3/faces/id0016/German/7BrV3ztO9mw/000010050.jpg,id0016,./facenetfeats/v3\faces\id0016\German\7BrV3ztO9mw\000010050.npy,11.0,./ecappafeats/v3\voices\id0016\German\7BrV3ztO9mw\00005.npy,./wavlmsvfeats/v3\voices\id0016\German\7BrV3ztO9mw\00005.npy
./v3/voices/id0016/German/7BrV3ztO9mw/00006.wav,./v3/faces/id0016/German/7BrV3ztO9mw/000020050.jpg,id0016,./facenetfeats/v3\faces\id0016\German\7BrV3ztO9mw\000020050.npy,11.0,./ecappafeats/v3\voices\id0016\German\7BrV3ztO9mw\00006.npy,./wavlmsvfeats/v3\voices\id0016\German\7BrV3ztO9mw\00006.npy
./v3/voices/id0016/German/7BrV3ztO9mw/00007.wav,./v3/faces/id0016/German/7BrV3ztO9mw/000070125.jpg,id0016,./facenetfeats/v3\faces\id0016\German\7BrV3ztO9mw\000070125.npy,11.0,./ecappafeats/v3\voices\id0016\German\7BrV3ztO9mw\00007.npy,./wavlmsvfeats/v3\voices\id0016\German\7BrV3ztO9mw\00007.npy
./v3/voices/id0016/German/7BrV3ztO9mw/00008.wav,./v3/faces/id0016/German/7BrV3ztO9mw/000080025.jpg,id0016,./facenetfeats/v3\faces\id0016\German\7BrV3ztO9mw\000080025.npy,11.0,./ecappafeats/v3\voices\id0016\German\7BrV3ztO9mw\00008.npy,./wavlmsvfeats/v3\voices\id0016\German\7BrV3ztO9mw\00008.npy
./v3/voices/id0016/German/7BrV3ztO9mw/00010.wav,./v3/faces/id0016/German/7BrV3ztO9mw/000160125.jpg,id0016,./facenetfeats/v3\faces\id0016\German\7BrV3ztO9mw\000160125.npy,11.0,./ecappafeats/v3\voices\id0016\German\7BrV3ztO9mw\00010.npy,./wavlmsvfeats/v3\voices\id0016\German\7BrV3ztO9mw\00010.npy
./v3/voices/id0016/German/7BrV3ztO9mw/00011.wav,./v3/faces/id0016/German/7BrV3ztO9mw/000080250.jpg,id0016,./facenetfeats/v3\faces\id0016\German\7BrV3ztO9mw\000080250.npy,11.0,./ecappafeats/v3\voices\id0016\German\7BrV3ztO9mw\00011.npy,./wavlmsvfeats/v3\voices\id0016\German\7BrV3ztO9mw\00011.npy
./v3/voices/id0016/German/7BrV3ztO9mw/00012.wav,./v3/faces/id0016/German/7BrV3ztO9mw/000030175.jpg,id0016,./facenetfeats/v3\faces\id0016\German\7BrV3ztO9mw\000030175.npy,11.0,./ecappafeats/v3\voices\id0016\German\7BrV3ztO9mw\00012.npy,./wavlmsvfeats/v3\voices\id0016\German\7BrV3ztO9mw\00012.npy
./v3/voices/id0016/German/7BrV3ztO9mw/00013.wav,./v3/faces/id0016/German/7BrV3ztO9mw/000160100.jpg,id0016,./facenetfeats/v3\faces\id0016\German\7BrV3ztO9mw\000160100.npy,11.0,./ecappafeats/v3\voices\id0016\German\7BrV3ztO9mw\00013.npy,./wavlmsvfeats/v3\voices\id0016\German\7BrV3ztO9mw\00013.npy
./v3/voices/id0016/German/7BrV3ztO9mw/00014.wav,./v3/faces/id0016/German/7BrV3ztO9mw/000070025.jpg,id0016,./facenetfeats/v3\faces\id0016\German\7BrV3ztO9mw\000070025.npy,11.0,./ecappafeats/v3\voices\id0016\German\7BrV3ztO9mw\00014.npy,./wavlmsvfeats/v3\voices\id0016\German\7BrV3ztO9mw\00014.npy
./v3/voices/id0016/German/7BrV3ztO9mw/00015.wav,./v3/faces/id0016/German/7BrV3ztO9mw/000040225.jpg,id0016,./facenetfeats/v3\faces\id0016\German\7BrV3ztO9mw\000040225.npy,11.0,./ecappafeats/v3\voices\id0016\German\7BrV3ztO9mw\00015.npy,./wavlmsvfeats/v3\voices\id0016\German\7BrV3ztO9mw\00015.npy
./v3/voices/id0016/German/7BrV3ztO9mw/00016.wav,./v3/faces/id0016/German/7BrV3ztO9mw/000020025.jpg,id0016,./facenetfeats/v3\faces\id0016\German\7BrV3ztO9mw\000020025.npy,11.0,./ecappafeats/v3\voices\id0016\German\7BrV3ztO9mw\00016.npy,./wavlmsvfeats/v3\voices\id0016\German\7BrV3ztO9mw\00016.npy
./v3/voices/id0016/German/dvpMWTzxPAc/00002.wav,./v3/faces/id0016/German/dvpMWTzxPAc/000160175.jpg,id0016,./facenetfeats/v3\faces\id0016\German\dvpMWTzxPAc\000160175.npy,11.0,./ecappafeats/v3\voices\id0016\German\dvpMWTzxPAc\00002.npy,./wavlmsvfeats/v3\voices\id0016\German\dvpMWTzxPAc\00002.npy
./v3/voices/id0016/German/dvpMWTzxPAc/00005.wav,./v3/faces/id0016/German/dvpMWTzxPAc/000231000.jpg,id0016,./facenetfeats/v3\faces\id0016\German\dvpMWTzxPAc\000231000.npy,11.0,./ecappafeats/v3\voices\id0016\German\dvpMWTzxPAc\00005.npy,./wavlmsvfeats/v3\voices\id0016\German\dvpMWTzxPAc\00005.npy
./v3/voices/id0016/German/dvpMWTzxPAc/00009.wav,./v3/faces/id0016/German/dvpMWTzxPAc/000110025.jpg,id0016,./facenetfeats/v3\faces\id0016\German\dvpMWTzxPAc\000110025.npy,11.0,./ecappafeats/v3\voices\id0016\German\dvpMWTzxPAc\00009.npy,./wavlmsvfeats/v3\voices\id0016\German\dvpMWTzxPAc\00009.npy
./v3/voices/id0016/German/dvpMWTzxPAc/00011.wav,./v3/faces/id0016/German/dvpMWTzxPAc/000090975.jpg,id0016,./facenetfeats/v3\faces\id0016\German\dvpMWTzxPAc\000090975.npy,11.0,./ecappafeats/v3\voices\id0016\German\dvpMWTzxPAc\00011.npy,./wavlmsvfeats/v3\voices\id0016\German\dvpMWTzxPAc\00011.npy
./v3/voices/id0016/German/dvpMWTzxPAc/00016.wav,./v3/faces/id0016/German/dvpMWTzxPAc/000190025.jpg,id0016,./facenetfeats/v3\faces\id0016\German\dvpMWTzxPAc\000190025.npy,11.0,./ecappafeats/v3\voices\id0016\German\dvpMWTzxPAc\00016.npy,./wavlmsvfeats/v3\voices\id0016\German\dvpMWTzxPAc\00016.npy
./v3/voices/id0016/German/dvpMWTzxPAc/00019.wav,./v3/faces/id0016/German/dvpMWTzxPAc/000090025.jpg,id0016,./facenetfeats/v3\faces\id0016\German\dvpMWTzxPAc\000090025.npy,11.0,./ecappafeats/v3\voices\id0016\German\dvpMWTzxPAc\00019.npy,./wavlmsvfeats/v3\voices\id0016\German\dvpMWTzxPAc\00019.npy
./v3/voices/id0016/German/dvpMWTzxPAc/00023.wav,./v3/faces/id0016/German/dvpMWTzxPAc/000190350.jpg,id0016,./facenetfeats/v3\faces\id0016\German\dvpMWTzxPAc\000190350.npy,11.0,./ecappafeats/v3\voices\id0016\German\dvpMWTzxPAc\00023.npy,./wavlmsvfeats/v3\voices\id0016\German\dvpMWTzxPAc\00023.npy
./v3/voices/id0016/German/4BEYh1O14Oc/00001.wav,./v3/faces/id0016/German/4BEYh1O14Oc/000220950.jpg,id0016,./facenetfeats/v3\faces\id0016\German\4BEYh1O14Oc\000220950.npy,11.0,./ecappafeats/v3\voices\id0016\German\4BEYh1O14Oc\00001.npy,./wavlmsvfeats/v3\voices\id0016\German\4BEYh1O14Oc\00001.npy
./v3/voices/id0016/German/4BEYh1O14Oc/00005.wav,./v3/faces/id0016/German/4BEYh1O14Oc/000240650.jpg,id0016,./facenetfeats/v3\faces\id0016\German\4BEYh1O14Oc\000240650.npy,11.0,./ecappafeats/v3\voices\id0016\German\4BEYh1O14Oc\00005.npy,./wavlmsvfeats/v3\voices\id0016\German\4BEYh1O14Oc\00005.npy
./v3/voices/id0016/German/4BEYh1O14Oc/00007.wav,./v3/faces/id0016/German/4BEYh1O14Oc/000140225.jpg,id0016,./facenetfeats/v3\faces\id0016\German\4BEYh1O14Oc\000140225.npy,11.0,./ecappafeats/v3\voices\id0016\German\4BEYh1O14Oc\00007.npy,./wavlmsvfeats/v3\voices\id0016\German\4BEYh1O14Oc\00007.npy
./v3/voices/id0016/German/4BEYh1O14Oc/00009.wav,./v3/faces/id0016/German/4BEYh1O14Oc/000240050.jpg,id0016,./facenetfeats/v3\faces\id0016\German\4BEYh1O14Oc\000240050.npy,11.0,./ecappafeats/v3\voices\id0016\German\4BEYh1O14Oc\00009.npy,./wavlmsvfeats/v3\voices\id0016\German\4BEYh1O14Oc\00009.npy
./v3/voices/id0016/German/4BEYh1O14Oc/00012.wav,./v3/faces/id0016/German/4BEYh1O14Oc/000070075.jpg,id0016,./facenetfeats/v3\faces\id0016\German\4BEYh1O14Oc\000070075.npy,11.0,./ecappafeats/v3\voices\id0016\German\4BEYh1O14Oc\00012.npy,./wavlmsvfeats/v3\voices\id0016\German\4BEYh1O14Oc\00012.npy
./v3/voices/id0016/German/4BEYh1O14Oc/00014.wav,./v3/faces/id0016/German/4BEYh1O14Oc/000220250.jpg,id0016,./facenetfeats/v3\faces\id0016\German\4BEYh1O14Oc\000220250.npy,11.0,./ecappafeats/v3\voices\id0016\German\4BEYh1O14Oc\00014.npy,./wavlmsvfeats/v3\voices\id0016\German\4BEYh1O14Oc\00014.npy
./v3/voices/id0016/German/4BEYh1O14Oc/00018.wav,./v3/faces/id0016/German/4BEYh1O14Oc/000240700.jpg,id0016,./facenetfeats/v3\faces\id0016\German\4BEYh1O14Oc\000240700.npy,11.0,./ecappafeats/v3\voices\id0016\German\4BEYh1O14Oc\00018.npy,./wavlmsvfeats/v3\voices\id0016\German\4BEYh1O14Oc\00018.npy
./v3/voices/id0016/German/4BEYh1O14Oc/00022.wav,./v3/faces/id0016/German/4BEYh1O14Oc/000240125.jpg,id0016,./facenetfeats/v3\faces\id0016\German\4BEYh1O14Oc\000240125.npy,11.0,./ecappafeats/v3\voices\id0016\German\4BEYh1O14Oc\00022.npy,./wavlmsvfeats/v3\voices\id0016\German\4BEYh1O14Oc\00022.npy
./v3/voices/id0016/German/4BEYh1O14Oc/00024.wav,./v3/faces/id0016/German/4BEYh1O14Oc/000220200.jpg,id0016,./facenetfeats/v3\faces\id0016\German\4BEYh1O14Oc\000220200.npy,11.0,./ecappafeats/v3\voices\id0016\German\4BEYh1O14Oc\00024.npy,./wavlmsvfeats/v3\voices\id0016\German\4BEYh1O14Oc\00024.npy
./v3/voices/id0016/German/4BEYh1O14Oc/00025.wav,./v3/faces/id0016/German/4BEYh1O14Oc/000180300.jpg,id0016,./facenetfeats/v3\faces\id0016\German\4BEYh1O14Oc\000180300.npy,11.0,./ecappafeats/v3\voices\id0016\German\4BEYh1O14Oc\00025.npy,./wavlmsvfeats/v3\voices\id0016\German\4BEYh1O14Oc\00025.npy
./v3/voices/id0018/German/Cp56Q0Yijr4/00023.wav,./v3/faces/id0018/German/Cp56Q0Yijr4/000230375.jpg,id0018,./facenetfeats/v3\faces\id0018\German\Cp56Q0Yijr4\000230375.npy,12.0,./ecappafeats/v3\voices\id0018\German\Cp56Q0Yijr4\00023.npy,./wavlmsvfeats/v3\voices\id0018\German\Cp56Q0Yijr4\00023.npy
./v3/voices/id0018/German/Cp56Q0Yijr4/00056.wav,./v3/faces/id0018/German/Cp56Q0Yijr4/000230250.jpg,id0018,./facenetfeats/v3\faces\id0018\German\Cp56Q0Yijr4\000230250.npy,12.0,./ecappafeats/v3\voices\id0018\German\Cp56Q0Yijr4\00056.npy,./wavlmsvfeats/v3\voices\id0018\German\Cp56Q0Yijr4\00056.npy
./v3/voices/id0018/German/Cp56Q0Yijr4/00059.wav,./v3/faces/id0018/German/Cp56Q0Yijr4/000590300.jpg,id0018,./facenetfeats/v3\faces\id0018\German\Cp56Q0Yijr4\000590300.npy,12.0,./ecappafeats/v3\voices\id0018\German\Cp56Q0Yijr4\00059.npy,./wavlmsvfeats/v3\voices\id0018\German\Cp56Q0Yijr4\00059.npy
./v3/voices/id0018/German/IACquCI-U50/00000.wav,./v3/faces/id0018/German/IACquCI-U50/000020100.jpg,id0018,./facenetfeats/v3\faces\id0018\German\IACquCI-U50\000020100.npy,12.0,./ecappafeats/v3\voices\id0018\German\IACquCI-U50\00000.npy,./wavlmsvfeats/v3\voices\id0018\German\IACquCI-U50\00000.npy
./v3/voices/id0018/German/IACquCI-U50/00001.wav,./v3/faces/id0018/German/IACquCI-U50/000011125.jpg,id0018,./facenetfeats/v3\faces\id0018\German\IACquCI-U50\000011125.npy,12.0,./ecappafeats/v3\voices\id0018\German\IACquCI-U50\00001.npy,./wavlmsvfeats/v3\voices\id0018\German\IACquCI-U50\00001.npy
./v3/voices/id0018/German/IACquCI-U50/00002.wav,./v3/faces/id0018/German/IACquCI-U50/000010025.jpg,id0018,./facenetfeats/v3\faces\id0018\German\IACquCI-U50\000010025.npy,12.0,./ecappafeats/v3\voices\id0018\German\IACquCI-U50\00002.npy,./wavlmsvfeats/v3\voices\id0018\German\IACquCI-U50\00002.npy
./v3/voices/id0018/German/IACquCI-U50/00003.wav,./v3/faces/id0018/German/IACquCI-U50/000030475.jpg,id0018,./facenetfeats/v3\faces\id0018\German\IACquCI-U50\000030475.npy,12.0,./ecappafeats/v3\voices\id0018\German\IACquCI-U50\00003.npy,./wavlmsvfeats/v3\voices\id0018\German\IACquCI-U50\00003.npy
./v3/voices/id0020/German/-bhDAECe3FI/00008.wav,./v3/faces/id0020/German/-bhDAECe3FI/000440150.jpg,id0020,./facenetfeats/v3\faces\id0020\German\-bhDAECe3FI\000440150.npy,13.0,./ecappafeats/v3\voices\id0020\German\-bhDAECe3FI\00008.npy,./wavlmsvfeats/v3\voices\id0020\German\-bhDAECe3FI\00008.npy
./v3/voices/id0020/German/-bhDAECe3FI/00009.wav,./v3/faces/id0020/German/-bhDAECe3FI/000090175.jpg,id0020,./facenetfeats/v3\faces\id0020\German\-bhDAECe3FI\000090175.npy,13.0,./ecappafeats/v3\voices\id0020\German\-bhDAECe3FI\00009.npy,./wavlmsvfeats/v3\voices\id0020\German\-bhDAECe3FI\00009.npy
./v3/voices/id0020/German/-bhDAECe3FI/00010.wav,./v3/faces/id0020/German/-bhDAECe3FI/000270225.jpg,id0020,./facenetfeats/v3\faces\id0020\German\-bhDAECe3FI\000270225.npy,13.0,./ecappafeats/v3\voices\id0020\German\-bhDAECe3FI\00010.npy,./wavlmsvfeats/v3\voices\id0020\German\-bhDAECe3FI\00010.npy
./v3/voices/id0020/German/-bhDAECe3FI/00014.wav,./v3/faces/id0020/German/-bhDAECe3FI/000320600.jpg,id0020,./facenetfeats/v3\faces\id0020\German\-bhDAECe3FI\000320600.npy,13.0,./ecappafeats/v3\voices\id0020\German\-bhDAECe3FI\00014.npy,./wavlmsvfeats/v3\voices\id0020\German\-bhDAECe3FI\00014.npy
./v3/voices/id0020/German/-bhDAECe3FI/00018.wav,./v3/faces/id0020/German/-bhDAECe3FI/000100225.jpg,id0020,./facenetfeats/v3\faces\id0020\German\-bhDAECe3FI\000100225.npy,13.0,./ecappafeats/v3\voices\id0020\German\-bhDAECe3FI\00018.npy,./wavlmsvfeats/v3\voices\id0020\German\-bhDAECe3FI\00018.npy
./v3/voices/id0020/German/-bhDAECe3FI/00027.wav,./v3/faces/id0020/German/-bhDAECe3FI/000270350.jpg,id0020,./facenetfeats/v3\faces\id0020\German\-bhDAECe3FI\000270350.npy,13.0,./ecappafeats/v3\voices\id0020\German\-bhDAECe3FI\00027.npy,./wavlmsvfeats/v3\voices\id0020\German\-bhDAECe3FI\00027.npy
./v3/voices/id0020/German/-bhDAECe3FI/00032.wav,./v3/faces/id0020/German/-bhDAECe3FI/000440175.jpg,id0020,./facenetfeats/v3\faces\id0020\German\-bhDAECe3FI\000440175.npy,13.0,./ecappafeats/v3\voices\id0020\German\-bhDAECe3FI\00032.npy,./wavlmsvfeats/v3\voices\id0020\German\-bhDAECe3FI\00032.npy
./v3/voices/id0020/German/-bhDAECe3FI/00041.wav,./v3/faces/id0020/German/-bhDAECe3FI/000320450.jpg,id0020,./facenetfeats/v3\faces\id0020\German\-bhDAECe3FI\000320450.npy,13.0,./ecappafeats/v3\voices\id0020\German\-bhDAECe3FI\00041.npy,./wavlmsvfeats/v3\voices\id0020\German\-bhDAECe3FI\00041.npy
./v3/voices/id0020/German/-bhDAECe3FI/00044.wav,./v3/faces/id0020/German/-bhDAECe3FI/000270300.jpg,id0020,./facenetfeats/v3\faces\id0020\German\-bhDAECe3FI\000270300.npy,13.0,./ecappafeats/v3\voices\id0020\German\-bhDAECe3FI\00044.npy,./wavlmsvfeats/v3\voices\id0020\German\-bhDAECe3FI\00044.npy
./v3/voices/id0020/German/-bhDAECe3FI/00050.wav,./v3/faces/id0020/German/-bhDAECe3FI/000270625.jpg,id0020,./facenetfeats/v3\faces\id0020\German\-bhDAECe3FI\000270625.npy,13.0,./ecappafeats/v3\voices\id0020\German\-bhDAECe3FI\00050.npy,./wavlmsvfeats/v3\voices\id0020\German\-bhDAECe3FI\00050.npy
./v3/voices/id0020/German/-bhDAECe3FI/00051.wav,./v3/faces/id0020/German/-bhDAECe3FI/000510175.jpg,id0020,./facenetfeats/v3\faces\id0020\German\-bhDAECe3FI\000510175.npy,13.0,./ecappafeats/v3\voices\id0020\German\-bhDAECe3FI\00051.npy,./wavlmsvfeats/v3\voices\id0020\German\-bhDAECe3FI\00051.npy
./v3/voices/id0022/German/9Qi5kevt5L4/00010.wav,./v3/faces/id0022/German/9Qi5kevt5L4/000100100.jpg,id0022,./facenetfeats/v3\faces\id0022\German\9Qi5kevt5L4\000100100.npy,14.0,./ecappafeats/v3\voices\id0022\German\9Qi5kevt5L4\00010.npy,./wavlmsvfeats/v3\voices\id0022\German\9Qi5kevt5L4\00010.npy
./v3/voices/id0022/German/9Qi5kevt5L4/00012.wav,./v3/faces/id0022/German/9Qi5kevt5L4/000200075.jpg,id0022,./facenetfeats/v3\faces\id0022\German\9Qi5kevt5L4\000200075.npy,14.0,./ecappafeats/v3\voices\id0022\German\9Qi5kevt5L4\00012.npy,./wavlmsvfeats/v3\voices\id0022\German\9Qi5kevt5L4\00012.npy
./v3/voices/id0022/German/9Qi5kevt5L4/00017.wav,./v3/faces/id0022/German/9Qi5kevt5L4/000120125.jpg,id0022,./facenetfeats/v3\faces\id0022\German\9Qi5kevt5L4\000120125.npy,14.0,./ecappafeats/v3\voices\id0022\German\9Qi5kevt5L4\00017.npy,./wavlmsvfeats/v3\voices\id0022\German\9Qi5kevt5L4\00017.npy
./v3/voices/id0022/German/9Qi5kevt5L4/00020.wav,./v3/faces/id0022/German/9Qi5kevt5L4/000120050.jpg,id0022,./facenetfeats/v3\faces\id0022\German\9Qi5kevt5L4\000120050.npy,14.0,./ecappafeats/v3\voices\id0022\German\9Qi5kevt5L4\00020.npy,./wavlmsvfeats/v3\voices\id0022\German\9Qi5kevt5L4\00020.npy
./v3/voices/id0022/German/leLXJ5heYXg/00002.wav,./v3/faces/id0022/German/leLXJ5heYXg/000061175.jpg,id0022,./facenetfeats/v3\faces\id0022\German\leLXJ5heYXg\000061175.npy,14.0,./ecappafeats/v3\voices\id0022\German\leLXJ5heYXg\00002.npy,./wavlmsvfeats/v3\voices\id0022\German\leLXJ5heYXg\00002.npy
./v3/voices/id0022/German/leLXJ5heYXg/00003.wav,./v3/faces/id0022/German/leLXJ5heYXg/000062125.jpg,id0022,./facenetfeats/v3\faces\id0022\German\leLXJ5heYXg\000062125.npy,14.0,./ecappafeats/v3\voices\id0022\German\leLXJ5heYXg\00003.npy,./wavlmsvfeats/v3\voices\id0022\German\leLXJ5heYXg\00003.npy
./v3/voices/id0022/German/leLXJ5heYXg/00004.wav,./v3/faces/id0022/German/leLXJ5heYXg/000070025.jpg,id0022,./facenetfeats/v3\faces\id0022\German\leLXJ5heYXg\000070025.npy,14.0,./ecappafeats/v3\voices\id0022\German\leLXJ5heYXg\00004.npy,./wavlmsvfeats/v3\voices\id0022\German\leLXJ5heYXg\00004.npy
./v3/voices/id0022/German/leLXJ5heYXg/00005.wav,./v3/faces/id0022/German/leLXJ5heYXg/000070600.jpg,id0022,./facenetfeats/v3\faces\id0022\German\leLXJ5heYXg\000070600.npy,14.0,./ecappafeats/v3\voices\id0022\German\leLXJ5heYXg\00005.npy,./wavlmsvfeats/v3\voices\id0022\German\leLXJ5heYXg\00005.npy
./v3/voices/id0022/German/leLXJ5heYXg/00006.wav,./v3/faces/id0022/German/leLXJ5heYXg/000062250.jpg,id0022,./facenetfeats/v3\faces\id0022\German\leLXJ5heYXg\000062250.npy,14.0,./ecappafeats/v3\voices\id0022\German\leLXJ5heYXg\00006.npy,./wavlmsvfeats/v3\voices\id0022\German\leLXJ5heYXg\00006.npy
./v3/voices/id0022/German/leLXJ5heYXg/00007.wav,./v3/faces/id0022/German/leLXJ5heYXg/000070175.jpg,id0022,./facenetfeats/v3\faces\id0022\German\leLXJ5heYXg\000070175.npy,14.0,./ecappafeats/v3\voices\id0022\German\leLXJ5heYXg\00007.npy,./wavlmsvfeats/v3\voices\id0022\German\leLXJ5heYXg\00007.npy
./v3/voices/id0022/German/leLXJ5heYXg/00011.wav,./v3/faces/id0022/German/leLXJ5heYXg/000110100.jpg,id0022,./facenetfeats/v3\faces\id0022\German\leLXJ5heYXg\000110100.npy,14.0,./ecappafeats/v3\voices\id0022\German\leLXJ5heYXg\00011.npy,./wavlmsvfeats/v3\voices\id0022\German\leLXJ5heYXg\00011.npy
./v3/voices/id0022/German/leLXJ5heYXg/00012.wav,./v3/faces/id0022/German/leLXJ5heYXg/000060950.jpg,id0022,./facenetfeats/v3\faces\id0022\German\leLXJ5heYXg\000060950.npy,14.0,./ecappafeats/v3\voices\id0022\German\leLXJ5heYXg\00012.npy,./wavlmsvfeats/v3\voices\id0022\German\leLXJ5heYXg\00012.npy
./v3/voices/id0022/German/leLXJ5heYXg/00013.wav,./v3/faces/id0022/German/leLXJ5heYXg/000061025.jpg,id0022,./facenetfeats/v3\faces\id0022\German\leLXJ5heYXg\000061025.npy,14.0,./ecappafeats/v3\voices\id0022\German\leLXJ5heYXg\00013.npy,./wavlmsvfeats/v3\voices\id0022\German\leLXJ5heYXg\00013.npy
./v3/voices/id0022/German/leLXJ5heYXg/00016.wav,./v3/faces/id0022/German/leLXJ5heYXg/000060775.jpg,id0022,./facenetfeats/v3\faces\id0022\German\leLXJ5heYXg\000060775.npy,14.0,./ecappafeats/v3\voices\id0022\German\leLXJ5heYXg\00016.npy,./wavlmsvfeats/v3\voices\id0022\German\leLXJ5heYXg\00016.npy
./v3/voices/id0022/German/ENdechAstZg/00002.wav,./v3/faces/id0022/German/ENdechAstZg/000020025.jpg,id0022,./facenetfeats/v3\faces\id0022\German\ENdechAstZg\000020025.npy,14.0,./ecappafeats/v3\voices\id0022\German\ENdechAstZg\00002.npy,./wavlmsvfeats/v3\voices\id0022\German\ENdechAstZg\00002.npy
./v3/voices/id0022/German/ENdechAstZg/00006.wav,./v3/faces/id0022/German/ENdechAstZg/000060100.jpg,id0022,./facenetfeats/v3\faces\id0022\German\ENdechAstZg\000060100.npy,14.0,./ecappafeats/v3\voices\id0022\German\ENdechAstZg\00006.npy,./wavlmsvfeats/v3\voices\id0022\German\ENdechAstZg\00006.npy
./v3/voices/id0023/German/jYbpEskg0wE/00000.wav,./v3/faces/id0023/German/jYbpEskg0wE/000130025.jpg,id0023,./facenetfeats/v3\faces\id0023\German\jYbpEskg0wE\000130025.npy,15.0,./ecappafeats/v3\voices\id0023\German\jYbpEskg0wE\00000.npy,./wavlmsvfeats/v3\voices\id0023\German\jYbpEskg0wE\00000.npy
./v3/voices/id0023/German/jYbpEskg0wE/00002.wav,./v3/faces/id0023/German/jYbpEskg0wE/000000775.jpg,id0023,./facenetfeats/v3\faces\id0023\German\jYbpEskg0wE\000000775.npy,15.0,./ecappafeats/v3\voices\id0023\German\jYbpEskg0wE\00002.npy,./wavlmsvfeats/v3\voices\id0023\German\jYbpEskg0wE\00002.npy
./v3/voices/id0023/German/jYbpEskg0wE/00004.wav,./v3/faces/id0023/German/jYbpEskg0wE/000150325.jpg,id0023,./facenetfeats/v3\faces\id0023\German\jYbpEskg0wE\000150325.npy,15.0,./ecappafeats/v3\voices\id0023\German\jYbpEskg0wE\00004.npy,./wavlmsvfeats/v3\voices\id0023\German\jYbpEskg0wE\00004.npy
./v3/voices/id0023/German/jYbpEskg0wE/00013.wav,./v3/faces/id0023/German/jYbpEskg0wE/000130575.jpg,id0023,./facenetfeats/v3\faces\id0023\German\jYbpEskg0wE\000130575.npy,15.0,./ecappafeats/v3\voices\id0023\German\jYbpEskg0wE\00013.npy,./wavlmsvfeats/v3\voices\id0023\German\jYbpEskg0wE\00013.npy
./v3/voices/id0023/German/jYbpEskg0wE/00015.wav,./v3/faces/id0023/German/jYbpEskg0wE/000040125.jpg,id0023,./facenetfeats/v3\faces\id0023\German\jYbpEskg0wE\000040125.npy,15.0,./ecappafeats/v3\voices\id0023\German\jYbpEskg0wE\00015.npy,./wavlmsvfeats/v3\voices\id0023\German\jYbpEskg0wE\00015.npy
./v3/voices/id0023/German/yW1PTXpW0JA/00051.wav,./v3/faces/id0023/German/yW1PTXpW0JA/000560200.jpg,id0023,./facenetfeats/v3\faces\id0023\German\yW1PTXpW0JA\000560200.npy,15.0,./ecappafeats/v3\voices\id0023\German\yW1PTXpW0JA\00051.npy,./wavlmsvfeats/v3\voices\id0023\German\yW1PTXpW0JA\00051.npy
./v3/voices/id0023/German/yW1PTXpW0JA/00052.wav,./v3/faces/id0023/German/yW1PTXpW0JA/000560225.jpg,id0023,./facenetfeats/v3\faces\id0023\German\yW1PTXpW0JA\000560225.npy,15.0,./ecappafeats/v3\voices\id0023\German\yW1PTXpW0JA\00052.npy,./wavlmsvfeats/v3\voices\id0023\German\yW1PTXpW0JA\00052.npy
./v3/voices/id0023/German/yW1PTXpW0JA/00056.wav,./v3/faces/id0023/German/yW1PTXpW0JA/000560100.jpg,id0023,./facenetfeats/v3\faces\id0023\German\yW1PTXpW0JA\000560100.npy,15.0,./ecappafeats/v3\voices\id0023\German\yW1PTXpW0JA\00056.npy,./wavlmsvfeats/v3\voices\id0023\German\yW1PTXpW0JA\00056.npy
./v3/voices/id0025/German/hAr6jHIqSGA/00004.wav,./v3/faces/id0025/German/hAr6jHIqSGA/000090200.jpg,id0025,./facenetfeats/v3\faces\id0025\German\hAr6jHIqSGA\000090200.npy,16.0,./ecappafeats/v3\voices\id0025\German\hAr6jHIqSGA\00004.npy,./wavlmsvfeats/v3\voices\id0025\German\hAr6jHIqSGA\00004.npy
./v3/voices/id0025/German/hAr6jHIqSGA/00009.wav,./v3/faces/id0025/German/hAr6jHIqSGA/000090250.jpg,id0025,./facenetfeats/v3\faces\id0025\German\hAr6jHIqSGA\000090250.npy,16.0,./ecappafeats/v3\voices\id0025\German\hAr6jHIqSGA\00009.npy,./wavlmsvfeats/v3\voices\id0025\German\hAr6jHIqSGA\00009.npy
./v3/voices/id0025/German/hAr6jHIqSGA/00012.wav,./v3/faces/id0025/German/hAr6jHIqSGA/000090075.jpg,id0025,./facenetfeats/v3\faces\id0025\German\hAr6jHIqSGA\000090075.npy,16.0,./ecappafeats/v3\voices\id0025\German\hAr6jHIqSGA\00012.npy,./wavlmsvfeats/v3\voices\id0025\German\hAr6jHIqSGA\00012.npy
