audio_path,face_path,identity,facenet_feats_path,label,ecappa_feats_path,wavlmsv_feats_path
./v3/voices/id0020/English/qCcxyTa7gUQ/00035.wav,./v3/faces/id0020/English/qCcxyTa7gUQ/000560125.jpg,id0020,./facenetfeats/v3\faces\id0020\English\qCcxyTa7gUQ\000560125.npy,13.0,./ecappafeats/v3\voices\id0020\English\qCcxyTa7gUQ\00035.npy,./wavlmsvfeats/v3\voices\id0020\English\qCcxyTa7gUQ\00035.npy
./v3/voices/id0020/English/qCcxyTa7gUQ/00037.wav,./v3/faces/id0020/English/qCcxyTa7gUQ/000670025.jpg,id0020,./facenetfeats/v3\faces\id0020\English\qCcxyTa7gUQ\000670025.npy,13.0,./ecappafeats/v3\voices\id0020\English\qCcxyTa7gUQ\00037.npy,./wavlmsvfeats/v3\voices\id0020\English\qCcxyTa7gUQ\00037.npy
./v3/voices/id0020/English/qCcxyTa7gUQ/00039.wav,./v3/faces/id0020/English/qCcxyTa7gUQ/000670625.jpg,id0020,./facenetfeats/v3\faces\id0020\English\qCcxyTa7gUQ\000670625.npy,13.0,./ecappafeats/v3\voices\id0020\English\qCcxyTa7gUQ\00039.npy,./wavlmsvfeats/v3\voices\id0020\English\qCcxyTa7gUQ\00039.npy
./v3/voices/id0020/English/qCcxyTa7gUQ/00043.wav,./v3/faces/id0020/English/qCcxyTa7gUQ/000130350.jpg,id0020,./facenetfeats/v3\faces\id0020\English\qCcxyTa7gUQ\000130350.npy,13.0,./ecappafeats/v3\voices\id0020\English\qCcxyTa7gUQ\00043.npy,./wavlmsvfeats/v3\voices\id0020\English\qCcxyTa7gUQ\00043.npy
./v3/voices/id0020/English/qCcxyTa7gUQ/00044.wav,./v3/faces/id0020/English/qCcxyTa7gUQ/000670275.jpg,id0020,./facenetfeats/v3\faces\id0020\English\qCcxyTa7gUQ\000670275.npy,13.0,./ecappafeats/v3\voices\id0020\English\qCcxyTa7gUQ\00044.npy,./wavlmsvfeats/v3\voices\id0020\English\qCcxyTa7gUQ\00044.npy
./v3/voices/id0020/English/qCcxyTa7gUQ/00045.wav,./v3/faces/id0020/English/qCcxyTa7gUQ/000670575.jpg,id0020,./facenetfeats/v3\faces\id0020\English\qCcxyTa7gUQ\000670575.npy,13.0,./ecappafeats/v3\voices\id0020\English\qCcxyTa7gUQ\00045.npy,./wavlmsvfeats/v3\voices\id0020\English\qCcxyTa7gUQ\00045.npy
./v3/voices/id0020/English/qCcxyTa7gUQ/00047.wav,./v3/faces/id0020/English/qCcxyTa7gUQ/000730050.jpg,id0020,./facenetfeats/v3\faces\id0020\English\qCcxyTa7gUQ\000730050.npy,13.0,./ecappafeats/v3\voices\id0020\English\qCcxyTa7gUQ\00047.npy,./wavlmsvfeats/v3\voices\id0020\English\qCcxyTa7gUQ\00047.npy
./v3/voices/id0020/English/qCcxyTa7gUQ/00048.wav,./v3/faces/id0020/English/qCcxyTa7gUQ/000210125.jpg,id0020,./facenetfeats/v3\faces\id0020\English\qCcxyTa7gUQ\000210125.npy,13.0,./ecappafeats/v3\voices\id0020\English\qCcxyTa7gUQ\00048.npy,./wavlmsvfeats/v3\voices\id0020\English\qCcxyTa7gUQ\00048.npy
./v3/voices/id0020/English/qCcxyTa7gUQ/00050.wav,./v3/faces/id0020/English/qCcxyTa7gUQ/000750175.jpg,id0020,./facenetfeats/v3\faces\id0020\English\qCcxyTa7gUQ\000750175.npy,13.0,./ecappafeats/v3\voices\id0020\English\qCcxyTa7gUQ\00050.npy,./wavlmsvfeats/v3\voices\id0020\English\qCcxyTa7gUQ\00050.npy
./v3/voices/id0020/English/qCcxyTa7gUQ/00055.wav,./v3/faces/id0020/English/qCcxyTa7gUQ/000440250.jpg,id0020,./facenetfeats/v3\faces\id0020\English\qCcxyTa7gUQ\000440250.npy,13.0,./ecappafeats/v3\voices\id0020\English\qCcxyTa7gUQ\00055.npy,./wavlmsvfeats/v3\voices\id0020\English\qCcxyTa7gUQ\00055.npy
./v3/voices/id0020/English/qCcxyTa7gUQ/00056.wav,./v3/faces/id0020/English/qCcxyTa7gUQ/000190450.jpg,id0020,./facenetfeats/v3\faces\id0020\English\qCcxyTa7gUQ\000190450.npy,13.0,./ecappafeats/v3\voices\id0020\English\qCcxyTa7gUQ\00056.npy,./wavlmsvfeats/v3\voices\id0020\English\qCcxyTa7gUQ\00056.npy
./v3/voices/id0020/English/qCcxyTa7gUQ/00057.wav,./v3/faces/id0020/English/qCcxyTa7gUQ/000350500.jpg,id0020,./facenetfeats/v3\faces\id0020\English\qCcxyTa7gUQ\000350500.npy,13.0,./ecappafeats/v3\voices\id0020\English\qCcxyTa7gUQ\00057.npy,./wavlmsvfeats/v3\voices\id0020\English\qCcxyTa7gUQ\00057.npy
./v3/voices/id0020/English/qCcxyTa7gUQ/00065.wav,./v3/faces/id0020/English/qCcxyTa7gUQ/000350050.jpg,id0020,./facenetfeats/v3\faces\id0020\English\qCcxyTa7gUQ\000350050.npy,13.0,./ecappafeats/v3\voices\id0020\English\qCcxyTa7gUQ\00065.npy,./wavlmsvfeats/v3\voices\id0020\English\qCcxyTa7gUQ\00065.npy
./v3/voices/id0020/English/qCcxyTa7gUQ/00066.wav,./v3/faces/id0020/English/qCcxyTa7gUQ/000000275.jpg,id0020,./facenetfeats/v3\faces\id0020\English\qCcxyTa7gUQ\000000275.npy,13.0,./ecappafeats/v3\voices\id0020\English\qCcxyTa7gUQ\00066.npy,./wavlmsvfeats/v3\voices\id0020\English\qCcxyTa7gUQ\00066.npy
./v3/voices/id0020/English/qCcxyTa7gUQ/00067.wav,./v3/faces/id0020/English/qCcxyTa7gUQ/000000300.jpg,id0020,./facenetfeats/v3\faces\id0020\English\qCcxyTa7gUQ\000000300.npy,13.0,./ecappafeats/v3\voices\id0020\English\qCcxyTa7gUQ\00067.npy,./wavlmsvfeats/v3\voices\id0020\English\qCcxyTa7gUQ\00067.npy
./v3/voices/id0020/English/qCcxyTa7gUQ/00068.wav,./v3/faces/id0020/English/qCcxyTa7gUQ/000000350.jpg,id0020,./facenetfeats/v3\faces\id0020\English\qCcxyTa7gUQ\000000350.npy,13.0,./ecappafeats/v3\voices\id0020\English\qCcxyTa7gUQ\00068.npy,./wavlmsvfeats/v3\voices\id0020\English\qCcxyTa7gUQ\00068.npy
./v3/voices/id0020/English/qCcxyTa7gUQ/00073.wav,./v3/faces/id0020/English/qCcxyTa7gUQ/000190100.jpg,id0020,./facenetfeats/v3\faces\id0020\English\qCcxyTa7gUQ\000190100.npy,13.0,./ecappafeats/v3\voices\id0020\English\qCcxyTa7gUQ\00073.npy,./wavlmsvfeats/v3\voices\id0020\English\qCcxyTa7gUQ\00073.npy
./v3/voices/id0020/English/qCcxyTa7gUQ/00075.wav,./v3/faces/id0020/English/qCcxyTa7gUQ/000370025.jpg,id0020,./facenetfeats/v3\faces\id0020\English\qCcxyTa7gUQ\000370025.npy,13.0,./ecappafeats/v3\voices\id0020\English\qCcxyTa7gUQ\00075.npy,./wavlmsvfeats/v3\voices\id0020\English\qCcxyTa7gUQ\00075.npy
./v3/voices/id0020/English/qCcxyTa7gUQ/00077.wav,./v3/faces/id0020/English/qCcxyTa7gUQ/000000025.jpg,id0020,./facenetfeats/v3\faces\id0020\English\qCcxyTa7gUQ\000000025.npy,13.0,./ecappafeats/v3\voices\id0020\English\qCcxyTa7gUQ\00077.npy,./wavlmsvfeats/v3\voices\id0020\English\qCcxyTa7gUQ\00077.npy
./v3/voices/id0020/English/rXLtmk4MJSU/00000.wav,./v3/faces/id0020/English/rXLtmk4MJSU/000360225.jpg,id0020,./facenetfeats/v3\faces\id0020\English\rXLtmk4MJSU\000360225.npy,13.0,./ecappafeats/v3\voices\id0020\English\rXLtmk4MJSU\00000.npy,./wavlmsvfeats/v3\voices\id0020\English\rXLtmk4MJSU\00000.npy
./v3/voices/id0020/English/rXLtmk4MJSU/00004.wav,./v3/faces/id0020/English/rXLtmk4MJSU/000440050.jpg,id0020,./facenetfeats/v3\faces\id0020\English\rXLtmk4MJSU\000440050.npy,13.0,./ecappafeats/v3\voices\id0020\English\rXLtmk4MJSU\00004.npy,./wavlmsvfeats/v3\voices\id0020\English\rXLtmk4MJSU\00004.npy
./v3/voices/id0020/English/rXLtmk4MJSU/00019.wav,./v3/faces/id0020/English/rXLtmk4MJSU/000000050.jpg,id0020,./facenetfeats/v3\faces\id0020\English\rXLtmk4MJSU\000000050.npy,13.0,./ecappafeats/v3\voices\id0020\English\rXLtmk4MJSU\00019.npy,./wavlmsvfeats/v3\voices\id0020\English\rXLtmk4MJSU\00019.npy
./v3/voices/id0020/English/rXLtmk4MJSU/00025.wav,./v3/faces/id0020/English/rXLtmk4MJSU/000280175.jpg,id0020,./facenetfeats/v3\faces\id0020\English\rXLtmk4MJSU\000280175.npy,13.0,./ecappafeats/v3\voices\id0020\English\rXLtmk4MJSU\00025.npy,./wavlmsvfeats/v3\voices\id0020\English\rXLtmk4MJSU\00025.npy
./v3/voices/id0020/English/rXLtmk4MJSU/00028.wav,./v3/faces/id0020/English/rXLtmk4MJSU/000190125.jpg,id0020,./facenetfeats/v3\faces\id0020\English\rXLtmk4MJSU\000190125.npy,13.0,./ecappafeats/v3\voices\id0020\English\rXLtmk4MJSU\00028.npy,./wavlmsvfeats/v3\voices\id0020\English\rXLtmk4MJSU\00028.npy
./v3/voices/id0020/English/rXLtmk4MJSU/00035.wav,./v3/faces/id0020/English/rXLtmk4MJSU/000440900.jpg,id0020,./facenetfeats/v3\faces\id0020\English\rXLtmk4MJSU\000440900.npy,13.0,./ecappafeats/v3\voices\id0020\English\rXLtmk4MJSU\00035.npy,./wavlmsvfeats/v3\voices\id0020\English\rXLtmk4MJSU\00035.npy
./v3/voices/id0020/English/rXLtmk4MJSU/00036.wav,./v3/faces/id0020/English/rXLtmk4MJSU/000380025.jpg,id0020,./facenetfeats/v3\faces\id0020\English\rXLtmk4MJSU\000380025.npy,13.0,./ecappafeats/v3\voices\id0020\English\rXLtmk4MJSU\00036.npy,./wavlmsvfeats/v3\voices\id0020\English\rXLtmk4MJSU\00036.npy
./v3/voices/id0020/English/rXLtmk4MJSU/00037.wav,./v3/faces/id0020/English/rXLtmk4MJSU/000440225.jpg,id0020,./facenetfeats/v3\faces\id0020\English\rXLtmk4MJSU\000440225.npy,13.0,./ecappafeats/v3\voices\id0020\English\rXLtmk4MJSU\00037.npy,./wavlmsvfeats/v3\voices\id0020\English\rXLtmk4MJSU\00037.npy
./v3/voices/id0020/English/rXLtmk4MJSU/00038.wav,./v3/faces/id0020/English/rXLtmk4MJSU/000350525.jpg,id0020,./facenetfeats/v3\faces\id0020\English\rXLtmk4MJSU\000350525.npy,13.0,./ecappafeats/v3\voices\id0020\English\rXLtmk4MJSU\00038.npy,./wavlmsvfeats/v3\voices\id0020\English\rXLtmk4MJSU\00038.npy
./v3/voices/id0020/English/rXLtmk4MJSU/00039.wav,./v3/faces/id0020/English/rXLtmk4MJSU/000430050.jpg,id0020,./facenetfeats/v3\faces\id0020\English\rXLtmk4MJSU\000430050.npy,13.0,./ecappafeats/v3\voices\id0020\English\rXLtmk4MJSU\00039.npy,./wavlmsvfeats/v3\voices\id0020\English\rXLtmk4MJSU\00039.npy
./v3/voices/id0020/English/rXLtmk4MJSU/00043.wav,./v3/faces/id0020/English/rXLtmk4MJSU/000370150.jpg,id0020,./facenetfeats/v3\faces\id0020\English\rXLtmk4MJSU\000370150.npy,13.0,./ecappafeats/v3\voices\id0020\English\rXLtmk4MJSU\00043.npy,./wavlmsvfeats/v3\voices\id0020\English\rXLtmk4MJSU\00043.npy
./v3/voices/id0020/English/rXLtmk4MJSU/00044.wav,./v3/faces/id0020/English/rXLtmk4MJSU/000390350.jpg,id0020,./facenetfeats/v3\faces\id0020\English\rXLtmk4MJSU\000390350.npy,13.0,./ecappafeats/v3\voices\id0020\English\rXLtmk4MJSU\00044.npy,./wavlmsvfeats/v3\voices\id0020\English\rXLtmk4MJSU\00044.npy
./v3/voices/id0022/English/pz9DMTtrjwQ/00001.wav,./v3/faces/id0022/English/pz9DMTtrjwQ/000270125.jpg,id0022,./facenetfeats/v3\faces\id0022\English\pz9DMTtrjwQ\000270125.npy,14.0,./ecappafeats/v3\voices\id0022\English\pz9DMTtrjwQ\00001.npy,./wavlmsvfeats/v3\voices\id0022\English\pz9DMTtrjwQ\00001.npy
./v3/voices/id0022/English/pz9DMTtrjwQ/00002.wav,./v3/faces/id0022/English/pz9DMTtrjwQ/000140025.jpg,id0022,./facenetfeats/v3\faces\id0022\English\pz9DMTtrjwQ\000140025.npy,14.0,./ecappafeats/v3\voices\id0022\English\pz9DMTtrjwQ\00002.npy,./wavlmsvfeats/v3\voices\id0022\English\pz9DMTtrjwQ\00002.npy
./v3/voices/id0022/English/pz9DMTtrjwQ/00006.wav,./v3/faces/id0022/English/pz9DMTtrjwQ/000160050.jpg,id0022,./facenetfeats/v3\faces\id0022\English\pz9DMTtrjwQ\000160050.npy,14.0,./ecappafeats/v3\voices\id0022\English\pz9DMTtrjwQ\00006.npy,./wavlmsvfeats/v3\voices\id0022\English\pz9DMTtrjwQ\00006.npy
./v3/voices/id0022/English/pz9DMTtrjwQ/00009.wav,./v3/faces/id0022/English/pz9DMTtrjwQ/000140100.jpg,id0022,./facenetfeats/v3\faces\id0022\English\pz9DMTtrjwQ\000140100.npy,14.0,./ecappafeats/v3\voices\id0022\English\pz9DMTtrjwQ\00009.npy,./wavlmsvfeats/v3\voices\id0022\English\pz9DMTtrjwQ\00009.npy
./v3/voices/id0022/English/pz9DMTtrjwQ/00014.wav,./v3/faces/id0022/English/pz9DMTtrjwQ/000140075.jpg,id0022,./facenetfeats/v3\faces\id0022\English\pz9DMTtrjwQ\000140075.npy,14.0,./ecappafeats/v3\voices\id0022\English\pz9DMTtrjwQ\00014.npy,./wavlmsvfeats/v3\voices\id0022\English\pz9DMTtrjwQ\00014.npy
./v3/voices/id0022/English/pz9DMTtrjwQ/00016.wav,./v3/faces/id0022/English/pz9DMTtrjwQ/000020075.jpg,id0022,./facenetfeats/v3\faces\id0022\English\pz9DMTtrjwQ\000020075.npy,14.0,./ecappafeats/v3\voices\id0022\English\pz9DMTtrjwQ\00016.npy,./wavlmsvfeats/v3\voices\id0022\English\pz9DMTtrjwQ\00016.npy
./v3/voices/id0022/English/pz9DMTtrjwQ/00017.wav,./v3/faces/id0022/English/pz9DMTtrjwQ/000020025.jpg,id0022,./facenetfeats/v3\faces\id0022\English\pz9DMTtrjwQ\000020025.npy,14.0,./ecappafeats/v3\voices\id0022\English\pz9DMTtrjwQ\00017.npy,./wavlmsvfeats/v3\voices\id0022\English\pz9DMTtrjwQ\00017.npy
./v3/voices/id0022/English/pz9DMTtrjwQ/00027.wav,./v3/faces/id0022/English/pz9DMTtrjwQ/000170225.jpg,id0022,./facenetfeats/v3\faces\id0022\English\pz9DMTtrjwQ\000170225.npy,14.0,./ecappafeats/v3\voices\id0022\English\pz9DMTtrjwQ\00027.npy,./wavlmsvfeats/v3\voices\id0022\English\pz9DMTtrjwQ\00027.npy
./v3/voices/id0022/English/u-P3YI69Hro/00011.wav,./v3/faces/id0022/English/u-P3YI69Hro/000110050.jpg,id0022,./facenetfeats/v3\faces\id0022\English\u-P3YI69Hro\000110050.npy,14.0,./ecappafeats/v3\voices\id0022\English\u-P3YI69Hro\00011.npy,./wavlmsvfeats/v3\voices\id0022\English\u-P3YI69Hro\00011.npy
./v3/voices/id0022/English/hEXCdNnUErY/00001.wav,./v3/faces/id0022/English/hEXCdNnUErY/000010025.jpg,id0022,./facenetfeats/v3\faces\id0022\English\hEXCdNnUErY\000010025.npy,14.0,./ecappafeats/v3\voices\id0022\English\hEXCdNnUErY\00001.npy,./wavlmsvfeats/v3\voices\id0022\English\hEXCdNnUErY\00001.npy
./v3/voices/id0022/English/uaImIRUyZqw/00004.wav,./v3/faces/id0022/English/uaImIRUyZqw/000140225.jpg,id0022,./facenetfeats/v3\faces\id0022\English\uaImIRUyZqw\000140225.npy,14.0,./ecappafeats/v3\voices\id0022\English\uaImIRUyZqw\00004.npy,./wavlmsvfeats/v3\voices\id0022\English\uaImIRUyZqw\00004.npy
./v3/voices/id0022/English/uaImIRUyZqw/00005.wav,./v3/faces/id0022/English/uaImIRUyZqw/000210250.jpg,id0022,./facenetfeats/v3\faces\id0022\English\uaImIRUyZqw\000210250.npy,14.0,./ecappafeats/v3\voices\id0022\English\uaImIRUyZqw\00005.npy,./wavlmsvfeats/v3\voices\id0022\English\uaImIRUyZqw\00005.npy
./v3/voices/id0022/English/uaImIRUyZqw/00012.wav,./v3/faces/id0022/English/uaImIRUyZqw/000160075.jpg,id0022,./facenetfeats/v3\faces\id0022\English\uaImIRUyZqw\000160075.npy,14.0,./ecappafeats/v3\voices\id0022\English\uaImIRUyZqw\00012.npy,./wavlmsvfeats/v3\voices\id0022\English\uaImIRUyZqw\00012.npy
./v3/voices/id0022/English/uaImIRUyZqw/00014.wav,./v3/faces/id0022/English/uaImIRUyZqw/000210425.jpg,id0022,./facenetfeats/v3\faces\id0022\English\uaImIRUyZqw\000210425.npy,14.0,./ecappafeats/v3\voices\id0022\English\uaImIRUyZqw\00014.npy,./wavlmsvfeats/v3\voices\id0022\English\uaImIRUyZqw\00014.npy
./v3/voices/id0022/English/uaImIRUyZqw/00015.wav,./v3/faces/id0022/English/uaImIRUyZqw/000120150.jpg,id0022,./facenetfeats/v3\faces\id0022\English\uaImIRUyZqw\000120150.npy,14.0,./ecappafeats/v3\voices\id0022\English\uaImIRUyZqw\00015.npy,./wavlmsvfeats/v3\voices\id0022\English\uaImIRUyZqw\00015.npy
./v3/voices/id0022/English/uaImIRUyZqw/00016.wav,./v3/faces/id0022/English/uaImIRUyZqw/000210350.jpg,id0022,./facenetfeats/v3\faces\id0022\English\uaImIRUyZqw\000210350.npy,14.0,./ecappafeats/v3\voices\id0022\English\uaImIRUyZqw\00016.npy,./wavlmsvfeats/v3\voices\id0022\English\uaImIRUyZqw\00016.npy
./v3/voices/id0022/English/uaImIRUyZqw/00019.wav,./v3/faces/id0022/English/uaImIRUyZqw/000210125.jpg,id0022,./facenetfeats/v3\faces\id0022\English\uaImIRUyZqw\000210125.npy,14.0,./ecappafeats/v3\voices\id0022\English\uaImIRUyZqw\00019.npy,./wavlmsvfeats/v3\voices\id0022\English\uaImIRUyZqw\00019.npy
./v3/voices/id0022/English/uaImIRUyZqw/00020.wav,./v3/faces/id0022/English/uaImIRUyZqw/000050100.jpg,id0022,./facenetfeats/v3\faces\id0022\English\uaImIRUyZqw\000050100.npy,14.0,./ecappafeats/v3\voices\id0022\English\uaImIRUyZqw\00020.npy,./wavlmsvfeats/v3\voices\id0022\English\uaImIRUyZqw\00020.npy
./v3/voices/id0022/English/uaImIRUyZqw/00021.wav,./v3/faces/id0022/English/uaImIRUyZqw/000150125.jpg,id0022,./facenetfeats/v3\faces\id0022\English\uaImIRUyZqw\000150125.npy,14.0,./ecappafeats/v3\voices\id0022\English\uaImIRUyZqw\00021.npy,./wavlmsvfeats/v3\voices\id0022\English\uaImIRUyZqw\00021.npy
./v3/voices/id0023/English/d0lBiWDh7Eo/00000.wav,./v3/faces/id0023/English/d0lBiWDh7Eo/000000025.jpg,id0023,./facenetfeats/v3\faces\id0023\English\d0lBiWDh7Eo\000000025.npy,15.0,./ecappafeats/v3\voices\id0023\English\d0lBiWDh7Eo\00000.npy,./wavlmsvfeats/v3\voices\id0023\English\d0lBiWDh7Eo\00000.npy
./v3/voices/id0023/English/d0lBiWDh7Eo/00010.wav,./v3/faces/id0023/English/d0lBiWDh7Eo/000100100.jpg,id0023,./facenetfeats/v3\faces\id0023\English\d0lBiWDh7Eo\000100100.npy,15.0,./ecappafeats/v3\voices\id0023\English\d0lBiWDh7Eo\00010.npy,./wavlmsvfeats/v3\voices\id0023\English\d0lBiWDh7Eo\00010.npy
./v3/voices/id0025/English/yMJlXBbie_I/00000.wav,./v3/faces/id0025/English/yMJlXBbie_I/000010150.jpg,id0025,./facenetfeats/v3\faces\id0025\English\yMJlXBbie_I\000010150.npy,16.0,./ecappafeats/v3\voices\id0025\English\yMJlXBbie_I\00000.npy,./wavlmsvfeats/v3\voices\id0025\English\yMJlXBbie_I\00000.npy
./v3/voices/id0025/English/yMJlXBbie_I/00001.wav,./v3/faces/id0025/English/yMJlXBbie_I/000010175.jpg,id0025,./facenetfeats/v3\faces\id0025\English\yMJlXBbie_I\000010175.npy,16.0,./ecappafeats/v3\voices\id0025\English\yMJlXBbie_I\00001.npy,./wavlmsvfeats/v3\voices\id0025\English\yMJlXBbie_I\00001.npy
./v3/voices/id0025/English/7flPSMiR9Ww/00000.wav,./v3/faces/id0025/English/7flPSMiR9Ww/000000025.jpg,id0025,./facenetfeats/v3\faces\id0025\English\7flPSMiR9Ww\000000025.npy,16.0,./ecappafeats/v3\voices\id0025\English\7flPSMiR9Ww\00000.npy,./wavlmsvfeats/v3\voices\id0025\English\7flPSMiR9Ww\00000.npy
./v3/voices/id0025/English/7flPSMiR9Ww/00005.wav,./v3/faces/id0025/English/7flPSMiR9Ww/000000125.jpg,id0025,./facenetfeats/v3\faces\id0025\English\7flPSMiR9Ww\000000125.npy,16.0,./ecappafeats/v3\voices\id0025\English\7flPSMiR9Ww\00005.npy,./wavlmsvfeats/v3\voices\id0025\English\7flPSMiR9Ww\00005.npy
./v3/voices/id0025/English/7flPSMiR9Ww/00006.wav,./v3/faces/id0025/English/7flPSMiR9Ww/000050075.jpg,id0025,./facenetfeats/v3\faces\id0025\English\7flPSMiR9Ww\000050075.npy,16.0,./ecappafeats/v3\voices\id0025\English\7flPSMiR9Ww\00006.npy,./wavlmsvfeats/v3\voices\id0025\English\7flPSMiR9Ww\00006.npy
./v3/voices/id0025/English/UEqX-YAol1Q/00000.wav,./v3/faces/id0025/English/UEqX-YAol1Q/000000075.jpg,id0025,./facenetfeats/v3\faces\id0025\English\UEqX-YAol1Q\000000075.npy,16.0,./ecappafeats/v3\voices\id0025\English\UEqX-YAol1Q\00000.npy,./wavlmsvfeats/v3\voices\id0025\English\UEqX-YAol1Q\00000.npy
./v3/voices/id0027/English/nVLVU-Jr1nU/00000.wav,./v3/faces/id0027/English/nVLVU-Jr1nU/000110075.jpg,id0027,./facenetfeats/v3\faces\id0027\English\nVLVU-Jr1nU\000110075.npy,17.0,./ecappafeats/v3\voices\id0027\English\nVLVU-Jr1nU\00000.npy,./wavlmsvfeats/v3\voices\id0027\English\nVLVU-Jr1nU\00000.npy
./v3/voices/id0027/English/nVLVU-Jr1nU/00001.wav,./v3/faces/id0027/English/nVLVU-Jr1nU/000060775.jpg,id0027,./facenetfeats/v3\faces\id0027\English\nVLVU-Jr1nU\000060775.npy,17.0,./ecappafeats/v3\voices\id0027\English\nVLVU-Jr1nU\00001.npy,./wavlmsvfeats/v3\voices\id0027\English\nVLVU-Jr1nU\00001.npy
./v3/voices/id0027/English/nVLVU-Jr1nU/00002.wav,./v3/faces/id0027/English/nVLVU-Jr1nU/000030175.jpg,id0027,./facenetfeats/v3\faces\id0027\English\nVLVU-Jr1nU\000030175.npy,17.0,./ecappafeats/v3\voices\id0027\English\nVLVU-Jr1nU\00002.npy,./wavlmsvfeats/v3\voices\id0027\English\nVLVU-Jr1nU\00002.npy
./v3/voices/id0027/English/nVLVU-Jr1nU/00003.wav,./v3/faces/id0027/English/nVLVU-Jr1nU/000060075.jpg,id0027,./facenetfeats/v3\faces\id0027\English\nVLVU-Jr1nU\000060075.npy,17.0,./ecappafeats/v3\voices\id0027\English\nVLVU-Jr1nU\00003.npy,./wavlmsvfeats/v3\voices\id0027\English\nVLVU-Jr1nU\00003.npy
./v3/voices/id0027/English/nVLVU-Jr1nU/00004.wav,./v3/faces/id0027/English/nVLVU-Jr1nU/000030925.jpg,id0027,./facenetfeats/v3\faces\id0027\English\nVLVU-Jr1nU\000030925.npy,17.0,./ecappafeats/v3\voices\id0027\English\nVLVU-Jr1nU\00004.npy,./wavlmsvfeats/v3\voices\id0027\English\nVLVU-Jr1nU\00004.npy
./v3/voices/id0027/English/nVLVU-Jr1nU/00005.wav,./v3/faces/id0027/English/nVLVU-Jr1nU/000070425.jpg,id0027,./facenetfeats/v3\faces\id0027\English\nVLVU-Jr1nU\000070425.npy,17.0,./ecappafeats/v3\voices\id0027\English\nVLVU-Jr1nU\00005.npy,./wavlmsvfeats/v3\voices\id0027\English\nVLVU-Jr1nU\00005.npy
./v3/voices/id0027/English/nVLVU-Jr1nU/00006.wav,./v3/faces/id0027/English/nVLVU-Jr1nU/000031600.jpg,id0027,./facenetfeats/v3\faces\id0027\English\nVLVU-Jr1nU\000031600.npy,17.0,./ecappafeats/v3\voices\id0027\English\nVLVU-Jr1nU\00006.npy,./wavlmsvfeats/v3\voices\id0027\English\nVLVU-Jr1nU\00006.npy
./v3/voices/id0027/English/nVLVU-Jr1nU/00007.wav,./v3/faces/id0027/English/nVLVU-Jr1nU/000060825.jpg,id0027,./facenetfeats/v3\faces\id0027\English\nVLVU-Jr1nU\000060825.npy,17.0,./ecappafeats/v3\voices\id0027\English\nVLVU-Jr1nU\00007.npy,./wavlmsvfeats/v3\voices\id0027\English\nVLVU-Jr1nU\00007.npy
./v3/voices/id0027/English/nVLVU-Jr1nU/00008.wav,./v3/faces/id0027/English/nVLVU-Jr1nU/000060500.jpg,id0027,./facenetfeats/v3\faces\id0027\English\nVLVU-Jr1nU\000060500.npy,17.0,./ecappafeats/v3\voices\id0027\English\nVLVU-Jr1nU\00008.npy,./wavlmsvfeats/v3\voices\id0027\English\nVLVU-Jr1nU\00008.npy
./v3/voices/id0027/English/nVLVU-Jr1nU/00009.wav,./v3/faces/id0027/English/nVLVU-Jr1nU/000070200.jpg,id0027,./facenetfeats/v3\faces\id0027\English\nVLVU-Jr1nU\000070200.npy,17.0,./ecappafeats/v3\voices\id0027\English\nVLVU-Jr1nU\00009.npy,./wavlmsvfeats/v3\voices\id0027\English\nVLVU-Jr1nU\00009.npy
./v3/voices/id0027/English/nVLVU-Jr1nU/00010.wav,./v3/faces/id0027/English/nVLVU-Jr1nU/000020350.jpg,id0027,./facenetfeats/v3\faces\id0027\English\nVLVU-Jr1nU\000020350.npy,17.0,./ecappafeats/v3\voices\id0027\English\nVLVU-Jr1nU\00010.npy,./wavlmsvfeats/v3\voices\id0027\English\nVLVU-Jr1nU\00010.npy
./v3/voices/id0027/English/nVLVU-Jr1nU/00011.wav,./v3/faces/id0027/English/nVLVU-Jr1nU/000050025.jpg,id0027,./facenetfeats/v3\faces\id0027\English\nVLVU-Jr1nU\000050025.npy,17.0,./ecappafeats/v3\voices\id0027\English\nVLVU-Jr1nU\00011.npy,./wavlmsvfeats/v3\voices\id0027\English\nVLVU-Jr1nU\00011.npy
./v3/voices/id0027/English/nVLVU-Jr1nU/00012.wav,./v3/faces/id0027/English/nVLVU-Jr1nU/000020075.jpg,id0027,./facenetfeats/v3\faces\id0027\English\nVLVU-Jr1nU\000020075.npy,17.0,./ecappafeats/v3\voices\id0027\English\nVLVU-Jr1nU\00012.npy,./wavlmsvfeats/v3\voices\id0027\English\nVLVU-Jr1nU\00012.npy
./v3/voices/id0027/English/KrEkpowh490/00006.wav,./v3/faces/id0027/English/KrEkpowh490/000064050.jpg,id0027,./facenetfeats/v3\faces\id0027\English\KrEkpowh490\000064050.npy,17.0,./ecappafeats/v3\voices\id0027\English\KrEkpowh490\00006.npy,./wavlmsvfeats/v3\voices\id0027\English\KrEkpowh490\00006.npy
